Game,Fc_new,Fc,Fc_delta,Fg,Q_new,Q,Q_delta,Uc_new,Uc,Uc_delta,Ug_new,Ug,Ug_delta,Cc_new,Cc,Cc_delta,Cg_new,Cg,Cg_delta
gpubench,1900,1200,700,480,56.33,45.66,10.67,84,94,-10,91,82,9,79.8,56.4,23.4,80.44198895,72.48618785,7.955801105
gpubench,1900,1200,700,543,56.84,46.5,10.34,85,95,-10,87,75.5,11.5,80.75,57,23.75,87,75.5,11.5
gpubench,2000,1200,800,177,33.35,31.5,1.85,38,54.5,-16.5,100,100,0,38,32.7,5.3,32.59668508,32.59668508,0
gpubench,2000,1200,800,266,48.185,42.425,5.76,63,82.5,-19.5,100,100,0,63,49.5,13.5,48.98710866,48.98710866,0
gpubench,2000,1200,800,350,53.83,44.695,9.135,75.5,91,-15.5,99,97,2,75.5,54.6,20.9,63.8121547,62.52302026,1.289134438
gpubench,2000,1200,800,420,55.72,45.535,10.185,79.5,93,-13.5,96,89,7,79.5,55.8,23.7,74.25414365,68.83977901,5.414364641
gpubench,2000,1200,800,480,56.73,45.66,11.07,83,94,-11,90.5,82,8.5,83,56.4,26.6,80,72.48618785,7.513812155
gpubench,2000,1200,800,543,56.65,46.5,10.15,84.5,95,-10.5,88,75.5,12.5,84.5,57,27.5,88,75.5,12.5
gpubench,1400,1300,100,177,32.4,31.66,0.74,49.5,50.5,-1,100,100,0,34.65,32.825,1.825,32.59668508,32.59668508,0
gpubench,1400,1300,100,266,45.765,44.34,1.425,78.5,80.5,-2,99.5,99.5,0,54.95,52.325,2.625,48.74217311,48.74217311,0
gpubench,1400,1300,100,350,48.575,47.165,1.41,88,89,-1,99,98,1,61.6,57.85,3.75,63.8121547,63.16758748,0.644567219
gpubench,1400,1300,100,420,50.23,48.065,2.165,92,93,-1,94,92,2,64.4,60.45,3.95,72.70718232,71.16022099,1.546961326
gpubench,1400,1300,100,480,50.61,48.29,2.32,93,94,-1,88,85,3,65.1,61.1,4,77.79005525,75.13812155,2.651933702
gpubench,1400,1300,100,543,50.675,48.625,2.05,94,94,0,82,80,2,65.8,61.1,4.7,82,80,2
gpubench,1500,1300,200,177,32.355,31.66,0.695,46,50.5,-4.5,100,100,0,34.5,32.825,1.675,32.59668508,32.59668508,0
gpubench,1500,1300,200,266,47.33,44.34,2.99,76,80.5,-4.5,99.5,99.5,0,57,52.325,4.675,48.74217311,48.74217311,0
gpubench,1500,1300,200,350,51.125,47.165,3.96,87,89,-2,99,98,1,65.25,57.85,7.4,63.8121547,63.16758748,0.644567219
gpubench,1500,1300,200,420,52.19,48.065,4.125,91,93,-2,96,92,4,68.25,60.45,7.8,74.25414365,71.16022099,3.093922652
gpubench,1500,1300,200,480,52.75,48.29,4.46,92,94,-2,90,85,5,69,61.1,7.9,79.55801105,75.13812155,4.419889503
gpubench,1500,1300,200,543,52.865,48.625,4.24,93,94,-1,84.5,80,4.5,69.75,61.1,8.65,84.5,80,4.5
gpubench,1600,1300,300,177,32.33,31.66,0.67,43.5,50.5,-7,100,100,0,34.8,32.825,1.975,32.59668508,32.59668508,0
gpubench,1600,1300,300,266,47.205,44.34,2.865,73,80.5,-7.5,99,99.5,-0.5,58.4,52.325,6.075,48.49723757,48.74217311,-0.244935543
gpubench,1600,1300,300,350,51.87,47.165,4.705,84,89,-5,99,98,1,67.2,57.85,9.35,63.8121547,63.16758748,0.644567219
gpubench,1600,1300,300,420,53.51,48.065,5.445,89,93,-4,96,92,4,71.2,60.45,10.75,74.25414365,71.16022099,3.093922652
gpubench,1600,1300,300,480,54.25,48.29,5.96,90.5,94,-3.5,91,85,6,72.4,61.1,11.3,80.44198895,75.13812155,5.303867403
gpubench,1600,1300,300,543,54.475,48.625,5.85,91.5,94,-2.5,86,80,6,73.2,61.1,12.1,86,80,6
gpubench,1700,1300,400,177,32.54,31.66,0.88,41.5,50.5,-9,100,100,0,35.275,32.825,2.45,32.59668508,32.59668508,0
gpubench,1700,1300,400,266,48.15,44.34,3.81,71.5,80.5,-9,100,99.5,0.5,60.775,52.325,8.45,48.98710866,48.74217311,0.244935543
gpubench,1700,1300,400,350,52.78,47.165,5.615,81.5,89,-7.5,99,98,1,69.275,57.85,11.425,63.8121547,63.16758748,0.644567219
gpubench,1700,1300,400,420,54.46,48.065,6.395,86,93,-7,96,92,4,73.1,60.45,12.65,74.25414365,71.16022099,3.093922652
gpubench,1700,1300,400,480,55.295,48.29,7.005,88.5,94,-5.5,91,85,6,75.225,61.1,14.125,80.44198895,75.13812155,5.303867403
gpubench,1700,1300,400,543,55.7,48.625,7.075,90,94,-4,86,80,6,76.5,61.1,15.4,86,80,6
gpubench,1800,1300,500,177,32.72,31.66,1.06,41,50.5,-9.5,100,100,0,36.9,32.825,4.075,32.59668508,32.59668508,0
gpubench,1800,1300,500,266,47.88,44.34,3.54,68.5,80.5,-12,100,99.5,0.5,61.65,52.325,9.325,48.98710866,48.74217311,0.244935543
gpubench,1800,1300,500,350,53.24,47.165,6.075,79.5,89,-9.5,99,98,1,71.55,57.85,13.7,63.8121547,63.16758748,0.644567219
gpubench,1800,1300,500,420,55.04,48.065,6.975,84,93,-9,96,92,4,75.6,60.45,15.15,74.25414365,71.16022099,3.093922652
gpubench,1800,1300,500,480,55.855,48.29,7.565,86,94,-8,91,85,6,77.4,61.1,16.3,80.44198895,75.13812155,5.303867403
gpubench,1800,1300,500,543,56.305,48.625,7.68,87.5,94,-6.5,86.5,80,6.5,78.75,61.1,17.65,86.5,80,6.5
gpubench,1900,1300,600,177,33.025,31.66,1.365,38.5,50.5,-12,100,100,0,36.575,32.825,3.75,32.59668508,32.59668508,0
gpubench,1900,1300,600,266,49.275,44.34,4.935,66.5,80.5,-14,99.5,99.5,0,63.175,52.325,10.85,48.74217311,48.74217311,0
gpubench,1900,1300,600,350,53.715,47.165,6.55,78,89,-11,98.5,98,0.5,74.1,57.85,16.25,63.48987109,63.16758748,0.32228361
gpubench,1900,1300,600,420,55.425,48.065,7.36,82,93,-11,96,92,4,77.9,60.45,17.45,74.25414365,71.16022099,3.093922652
gpubench,1900,1300,600,480,56.33,48.29,8.04,84,94,-10,91,85,6,79.8,61.1,18.7,80.44198895,75.13812155,5.303867403
gpubench,1900,1300,600,543,56.84,48.625,8.215,85,94,-9,87,80,7,80.75,61.1,19.65,87,80,7
gpubench,2000,1300,700,177,33.35,31.66,1.69,38,50.5,-12.5,100,100,0,38,32.825,5.175,32.59668508,32.59668508,0
gpubench,2000,1300,700,266,48.185,44.34,3.845,63,80.5,-17.5,100,99.5,0.5,63,52.325,10.675,48.98710866,48.74217311,0.244935543
gpubench,2000,1300,700,350,53.83,47.165,6.665,75.5,89,-13.5,99,98,1,75.5,57.85,17.65,63.8121547,63.16758748,0.644567219
gpubench,2000,1300,700,420,55.72,48.065,7.655,79.5,93,-13.5,96,92,4,79.5,60.45,19.05,74.25414365,71.16022099,3.093922652
gpubench,2000,1300,700,480,56.73,48.29,8.44,83,94,-11,90.5,85,5.5,83,61.1,21.9,80,75.13812155,4.861878453
gpubench,2000,1300,700,543,56.65,48.625,8.025,84.5,94,-9.5,88,80,8,84.5,61.1,23.4,88,80,8
gpubench,1500,1400,100,177,32.355,32.4,-0.045,46,49.5,-3.5,100,100,0,34.5,34.65,-0.15,32.59668508,32.59668508,0
gpubench,1500,1400,100,266,47.33,45.765,1.565,76,78.5,-2.5,99.5,99.5,0,57,54.95,2.05,48.74217311,48.74217311,0
gpubench,1500,1400,100,350,51.125,48.575,2.55,87,88,-1,99,99,0,65.25,61.6,3.65,63.8121547,63.8121547,0
gpubench,1500,1400,100,420,52.19,50.23,1.96,91,92,-1,96,94,2,68.25,64.4,3.85,74.25414365,72.70718232,1.546961326
gpubench,1500,1400,100,480,52.75,50.61,2.14,92,93,-1,90,88,2,69,65.1,3.9,79.55801105,77.79005525,1.767955801
gpubench,1500,1400,100,543,52.865,50.675,2.19,93,94,-1,84.5,82,2.5,69.75,65.8,3.95,84.5,82,2.5
gpubench,1600,1400,200,177,32.33,32.4,-0.07,43.5,49.5,-6,100,100,0,34.8,34.65,0.15,32.59668508,32.59668508,0
gpubench,1600,1400,200,266,47.205,45.765,1.44,73,78.5,-5.5,99,99.5,-0.5,58.4,54.95,3.45,48.49723757,48.74217311,-0.244935543
gpubench,1600,1400,200,350,51.87,48.575,3.295,84,88,-4,99,99,0,67.2,61.6,5.6,63.8121547,63.8121547,0
gpubench,1600,1400,200,420,53.51,50.23,3.28,89,92,-3,96,94,2,71.2,64.4,6.8,74.25414365,72.70718232,1.546961326
gpubench,1600,1400,200,480,54.25,50.61,3.64,90.5,93,-2.5,91,88,3,72.4,65.1,7.3,80.44198895,77.79005525,2.651933702
gpubench,1600,1400,200,543,54.475,50.675,3.8,91.5,94,-2.5,86,82,4,73.2,65.8,7.4,86,82,4
gpubench,1700,1400,300,177,32.54,32.4,0.14,41.5,49.5,-8,100,100,0,35.275,34.65,0.625,32.59668508,32.59668508,0
gpubench,1700,1400,300,266,48.15,45.765,2.385,71.5,78.5,-7,100,99.5,0.5,60.775,54.95,5.825,48.98710866,48.74217311,0.244935543
gpubench,1700,1400,300,350,52.78,48.575,4.205,81.5,88,-6.5,99,99,0,69.275,61.6,7.675,63.8121547,63.8121547,0
gpubench,1700,1400,300,420,54.46,50.23,4.23,86,92,-6,96,94,2,73.1,64.4,8.7,74.25414365,72.70718232,1.546961326
gpubench,1700,1400,300,480,55.295,50.61,4.685,88.5,93,-4.5,91,88,3,75.225,65.1,10.125,80.44198895,77.79005525,2.651933702
gpubench,1700,1400,300,543,55.7,50.675,5.025,90,94,-4,86,82,4,76.5,65.8,10.7,86,82,4
gpubench,1800,1400,400,177,32.72,32.4,0.32,41,49.5,-8.5,100,100,0,36.9,34.65,2.25,32.59668508,32.59668508,0
gpubench,1800,1400,400,266,47.88,45.765,2.115,68.5,78.5,-10,100,99.5,0.5,61.65,54.95,6.7,48.98710866,48.74217311,0.244935543
gpubench,1800,1400,400,350,53.24,48.575,4.665,79.5,88,-8.5,99,99,0,71.55,61.6,9.95,63.8121547,63.8121547,0
gpubench,1800,1400,400,420,55.04,50.23,4.81,84,92,-8,96,94,2,75.6,64.4,11.2,74.25414365,72.70718232,1.546961326
gpubench,1800,1400,400,480,55.855,50.61,5.245,86,93,-7,91,88,3,77.4,65.1,12.3,80.44198895,77.79005525,2.651933702
gpubench,1800,1400,400,543,56.305,50.675,5.63,87.5,94,-6.5,86.5,82,4.5,78.75,65.8,12.95,86.5,82,4.5
gpubench,1900,1400,500,177,33.025,32.4,0.625,38.5,49.5,-11,100,100,0,36.575,34.65,1.925,32.59668508,32.59668508,0
gpubench,1900,1400,500,266,49.275,45.765,3.51,66.5,78.5,-12,99.5,99.5,0,63.175,54.95,8.225,48.74217311,48.74217311,0
gpubench,1900,1400,500,350,53.715,48.575,5.14,78,88,-10,98.5,99,-0.5,74.1,61.6,12.5,63.48987109,63.8121547,-0.32228361
gpubench,1900,1400,500,420,55.425,50.23,5.195,82,92,-10,96,94,2,77.9,64.4,13.5,74.25414365,72.70718232,1.546961326
gpubench,1900,1400,500,480,56.33,50.61,5.72,84,93,-9,91,88,3,79.8,65.1,14.7,80.44198895,77.79005525,2.651933702
gpubench,1900,1400,500,543,56.84,50.675,6.165,85,94,-9,87,82,5,80.75,65.8,14.95,87,82,5
gpubench,2000,1400,600,177,33.35,32.4,0.95,38,49.5,-11.5,100,100,0,38,34.65,3.35,32.59668508,32.59668508,0
gpubench,2000,1400,600,266,48.185,45.765,2.42,63,78.5,-15.5,100,99.5,0.5,63,54.95,8.05,48.98710866,48.74217311,0.244935543
gpubench,2000,1400,600,350,53.83,48.575,5.255,75.5,88,-12.5,99,99,0,75.5,61.6,13.9,63.8121547,63.8121547,0
gpubench,2000,1400,600,420,55.72,50.23,5.49,79.5,92,-12.5,96,94,2,79.5,64.4,15.1,74.25414365,72.70718232,1.546961326
gpubench,2000,1400,600,480,56.73,50.61,6.12,83,93,-10,90.5,88,2.5,83,65.1,17.9,80,77.79005525,2.209944751
gpubench,2000,1400,600,543,56.65,50.675,5.975,84.5,94,-9.5,88,82,6,84.5,65.8,18.7,88,82,6
gpubench,1600,1500,100,177,32.33,32.355,-0.025,43.5,46,-2.5,100,100,0,34.8,34.5,0.3,32.59668508,32.59668508,0
gpubench,1600,1500,100,266,47.205,47.33,-0.125,73,76,-3,99,99.5,-0.5,58.4,57,1.4,48.49723757,48.74217311,-0.244935543
gpubench,1600,1500,100,350,51.87,51.125,0.745,84,87,-3,99,99,0,67.2,65.25,1.95,63.8121547,63.8121547,0
gpubench,1600,1500,100,420,53.51,52.19,1.32,89,91,-2,96,96,0,71.2,68.25,2.95,74.25414365,74.25414365,0
gpubench,1600,1500,100,480,54.25,52.75,1.5,90.5,92,-1.5,91,90,1,72.4,69,3.4,80.44198895,79.55801105,0.883977901
gpubench,1600,1500,100,543,54.475,52.865,1.61,91.5,93,-1.5,86,84.5,1.5,73.2,69.75,3.45,86,84.5,1.5
gpubench,1700,1500,200,177,32.54,32.355,0.185,41.5,46,-4.5,100,100,0,35.275,34.5,0.775,32.59668508,32.59668508,0
gpubench,1700,1500,200,266,48.15,47.33,0.82,71.5,76,-4.5,100,99.5,0.5,60.775,57,3.775,48.98710866,48.74217311,0.244935543
gpubench,1700,1500,200,350,52.78,51.125,1.655,81.5,87,-5.5,99,99,0,69.275,65.25,4.025,63.8121547,63.8121547,0
gpubench,1700,1500,200,420,54.46,52.19,2.27,86,91,-5,96,96,0,73.1,68.25,4.85,74.25414365,74.25414365,0
gpubench,1700,1500,200,480,55.295,52.75,2.545,88.5,92,-3.5,91,90,1,75.225,69,6.225,80.44198895,79.55801105,0.883977901
gpubench,1700,1500,200,543,55.7,52.865,2.835,90,93,-3,86,84.5,1.5,76.5,69.75,6.75,86,84.5,1.5
gpubench,1800,1500,300,177,32.72,32.355,0.365,41,46,-5,100,100,0,36.9,34.5,2.4,32.59668508,32.59668508,0
gpubench,1800,1500,300,266,47.88,47.33,0.55,68.5,76,-7.5,100,99.5,0.5,61.65,57,4.65,48.98710866,48.74217311,0.244935543
gpubench,1800,1500,300,350,53.24,51.125,2.115,79.5,87,-7.5,99,99,0,71.55,65.25,6.3,63.8121547,63.8121547,0
gpubench,1800,1500,300,420,55.04,52.19,2.85,84,91,-7,96,96,0,75.6,68.25,7.35,74.25414365,74.25414365,0
gpubench,1800,1500,300,480,55.855,52.75,3.105,86,92,-6,91,90,1,77.4,69,8.4,80.44198895,79.55801105,0.883977901
gpubench,1800,1500,300,543,56.305,52.865,3.44,87.5,93,-5.5,86.5,84.5,2,78.75,69.75,9,86.5,84.5,2
gpubench,1900,1500,400,177,33.025,32.355,0.67,38.5,46,-7.5,100,100,0,36.575,34.5,2.075,32.59668508,32.59668508,0
gpubench,1900,1500,400,266,49.275,47.33,1.945,66.5,76,-9.5,99.5,99.5,0,63.175,57,6.175,48.74217311,48.74217311,0
gpubench,1900,1500,400,350,53.715,51.125,2.59,78,87,-9,98.5,99,-0.5,74.1,65.25,8.85,63.48987109,63.8121547,-0.32228361
gpubench,1900,1500,400,420,55.425,52.19,3.235,82,91,-9,96,96,0,77.9,68.25,9.65,74.25414365,74.25414365,0
gpubench,1900,1500,400,480,56.33,52.75,3.58,84,92,-8,91,90,1,79.8,69,10.8,80.44198895,79.55801105,0.883977901
gpubench,1900,1500,400,543,56.84,52.865,3.975,85,93,-8,87,84.5,2.5,80.75,69.75,11,87,84.5,2.5
gpubench,2000,1500,500,177,33.35,32.355,0.995,38,46,-8,100,100,0,38,34.5,3.5,32.59668508,32.59668508,0
gpubench,2000,1500,500,266,48.185,47.33,0.855,63,76,-13,100,99.5,0.5,63,57,6,48.98710866,48.74217311,0.244935543
gpubench,2000,1500,500,350,53.83,51.125,2.705,75.5,87,-11.5,99,99,0,75.5,65.25,10.25,63.8121547,63.8121547,0
gpubench,2000,1500,500,420,55.72,52.19,3.53,79.5,91,-11.5,96,96,0,79.5,68.25,11.25,74.25414365,74.25414365,0
gpubench,2000,1500,500,480,56.73,52.75,3.98,83,92,-9,90.5,90,0.5,83,69,14,80,79.55801105,0.44198895
gpubench,2000,1500,500,543,56.65,52.865,3.785,84.5,93,-8.5,88,84.5,3.5,84.5,69.75,14.75,88,84.5,3.5
gpubench,1700,1600,100,177,32.54,32.33,0.21,41.5,43.5,-2,100,100,0,35.275,34.8,0.475,32.59668508,32.59668508,0
gpubench,1700,1600,100,266,48.15,47.205,0.945,71.5,73,-1.5,100,99,1,60.775,58.4,2.375,48.98710866,48.49723757,0.489871087
gpubench,1700,1600,100,350,52.78,51.87,0.91,81.5,84,-2.5,99,99,0,69.275,67.2,2.075,63.8121547,63.8121547,0
gpubench,1700,1600,100,420,54.46,53.51,0.95,86,89,-3,96,96,0,73.1,71.2,1.9,74.25414365,74.25414365,0
gpubench,1700,1600,100,480,55.295,54.25,1.045,88.5,90.5,-2,91,91,0,75.225,72.4,2.825,80.44198895,80.44198895,0
gpubench,1700,1600,100,543,55.7,54.475,1.225,90,91.5,-1.5,86,86,0,76.5,73.2,3.3,86,86,0
gpubench,1800,1600,200,177,32.72,32.33,0.39,41,43.5,-2.5,100,100,0,36.9,34.8,2.1,32.59668508,32.59668508,0
gpubench,1800,1600,200,266,47.88,47.205,0.675,68.5,73,-4.5,100,99,1,61.65,58.4,3.25,48.98710866,48.49723757,0.489871087
gpubench,1800,1600,200,350,53.24,51.87,1.37,79.5,84,-4.5,99,99,0,71.55,67.2,4.35,63.8121547,63.8121547,0
gpubench,1800,1600,200,420,55.04,53.51,1.53,84,89,-5,96,96,0,75.6,71.2,4.4,74.25414365,74.25414365,0
gpubench,1800,1600,200,480,55.855,54.25,1.605,86,90.5,-4.5,91,91,0,77.4,72.4,5,80.44198895,80.44198895,0
gpubench,1800,1600,200,543,56.305,54.475,1.83,87.5,91.5,-4,86.5,86,0.5,78.75,73.2,5.55,86.5,86,0.5
gpubench,1900,1600,300,177,33.025,32.33,0.695,38.5,43.5,-5,100,100,0,36.575,34.8,1.775,32.59668508,32.59668508,0
gpubench,1900,1600,300,266,49.275,47.205,2.07,66.5,73,-6.5,99.5,99,0.5,63.175,58.4,4.775,48.74217311,48.49723757,0.244935543
gpubench,1900,1600,300,350,53.715,51.87,1.845,78,84,-6,98.5,99,-0.5,74.1,67.2,6.9,63.48987109,63.8121547,-0.32228361
gpubench,1900,1600,300,420,55.425,53.51,1.915,82,89,-7,96,96,0,77.9,71.2,6.7,74.25414365,74.25414365,0
gpubench,1900,1600,300,480,56.33,54.25,2.08,84,90.5,-6.5,91,91,0,79.8,72.4,7.4,80.44198895,80.44198895,0
gpubench,1900,1600,300,543,56.84,54.475,2.365,85,91.5,-6.5,87,86,1,80.75,73.2,7.55,87,86,1
gpubench,2000,1600,400,177,33.35,32.33,1.02,38,43.5,-5.5,100,100,0,38,34.8,3.2,32.59668508,32.59668508,0
gpubench,2000,1600,400,266,48.185,47.205,0.98,63,73,-10,100,99,1,63,58.4,4.6,48.98710866,48.49723757,0.489871087
gpubench,2000,1600,400,350,53.83,51.87,1.96,75.5,84,-8.5,99,99,0,75.5,67.2,8.3,63.8121547,63.8121547,0
gpubench,2000,1600,400,420,55.72,53.51,2.21,79.5,89,-9.5,96,96,0,79.5,71.2,8.3,74.25414365,74.25414365,0
gpubench,2000,1600,400,480,56.73,54.25,2.48,83,90.5,-7.5,90.5,91,-0.5,83,72.4,10.6,80,80.44198895,-0.44198895
gpubench,2000,1600,400,543,56.65,54.475,2.175,84.5,91.5,-7,88,86,2,84.5,73.2,11.3,88,86,2
gpubench,1800,1700,100,177,32.72,32.54,0.18,41,41.5,-0.5,100,100,0,36.9,35.275,1.625,32.59668508,32.59668508,0
gpubench,1800,1700,100,266,47.88,48.15,-0.27,68.5,71.5,-3,100,100,0,61.65,60.775,0.875,48.98710866,48.98710866,0
gpubench,1800,1700,100,350,53.24,52.78,0.46,79.5,81.5,-2,99,99,0,71.55,69.275,2.275,63.8121547,63.8121547,0
gpubench,1800,1700,100,420,55.04,54.46,0.58,84,86,-2,96,96,0,75.6,73.1,2.5,74.25414365,74.25414365,0
gpubench,1800,1700,100,480,55.855,55.295,0.56,86,88.5,-2.5,91,91,0,77.4,75.225,2.175,80.44198895,80.44198895,0
gpubench,1800,1700,100,543,56.305,55.7,0.605,87.5,90,-2.5,86.5,86,0.5,78.75,76.5,2.25,86.5,86,0.5
gpubench,1900,1700,200,177,33.025,32.54,0.485,38.5,41.5,-3,100,100,0,36.575,35.275,1.3,32.59668508,32.59668508,0
gpubench,1900,1700,200,266,49.275,48.15,1.125,66.5,71.5,-5,99.5,100,-0.5,63.175,60.775,2.4,48.74217311,48.98710866,-0.244935543
gpubench,1900,1700,200,350,53.715,52.78,0.935,78,81.5,-3.5,98.5,99,-0.5,74.1,69.275,4.825,63.48987109,63.8121547,-0.32228361
gpubench,1900,1700,200,420,55.425,54.46,0.965,82,86,-4,96,96,0,77.9,73.1,4.8,74.25414365,74.25414365,0
gpubench,1900,1700,200,480,56.33,55.295,1.035,84,88.5,-4.5,91,91,0,79.8,75.225,4.575,80.44198895,80.44198895,0
gpubench,1900,1700,200,543,56.84,55.7,1.14,85,90,-5,87,86,1,80.75,76.5,4.25,87,86,1
gpubench,2000,1700,300,177,33.35,32.54,0.81,38,41.5,-3.5,100,100,0,38,35.275,2.725,32.59668508,32.59668508,0
gpubench,2000,1700,300,266,48.185,48.15,0.035,63,71.5,-8.5,100,100,0,63,60.775,2.225,48.98710866,48.98710866,0
gpubench,2000,1700,300,350,53.83,52.78,1.05,75.5,81.5,-6,99,99,0,75.5,69.275,6.225,63.8121547,63.8121547,0
gpubench,2000,1700,300,420,55.72,54.46,1.26,79.5,86,-6.5,96,96,0,79.5,73.1,6.4,74.25414365,74.25414365,0
gpubench,2000,1700,300,480,56.73,55.295,1.435,83,88.5,-5.5,90.5,91,-0.5,83,75.225,7.775,80,80.44198895,-0.44198895
gpubench,2000,1700,300,543,56.65,55.7,0.95,84.5,90,-5.5,88,86,2,84.5,76.5,8,88,86,2
gpubench,1900,1800,100,177,33.025,32.72,0.305,38.5,41,-2.5,100,100,0,36.575,36.9,-0.325,32.59668508,32.59668508,0
gpubench,1900,1800,100,266,49.275,47.88,1.395,66.5,68.5,-2,99.5,100,-0.5,63.175,61.65,1.525,48.74217311,48.98710866,-0.244935543
gpubench,1900,1800,100,350,53.715,53.24,0.475,78,79.5,-1.5,98.5,99,-0.5,74.1,71.55,2.55,63.48987109,63.8121547,-0.32228361
gpubench,1900,1800,100,420,55.425,55.04,0.385,82,84,-2,96,96,0,77.9,75.6,2.3,74.25414365,74.25414365,0
gpubench,1900,1800,100,480,56.33,55.855,0.475,84,86,-2,91,91,0,79.8,77.4,2.4,80.44198895,80.44198895,0
gpubench,1900,1800,100,543,56.84,56.305,0.535,85,87.5,-2.5,87,86.5,0.5,80.75,78.75,2,87,86.5,0.5
gpubench,2000,1800,200,177,33.35,32.72,0.63,38,41,-3,100,100,0,38,36.9,1.1,32.59668508,32.59668508,0
gpubench,2000,1800,200,266,48.185,47.88,0.305,63,68.5,-5.5,100,100,0,63,61.65,1.35,48.98710866,48.98710866,0
gpubench,2000,1800,200,350,53.83,53.24,0.59,75.5,79.5,-4,99,99,0,75.5,71.55,3.95,63.8121547,63.8121547,0
gpubench,2000,1800,200,420,55.72,55.04,0.68,79.5,84,-4.5,96,96,0,79.5,75.6,3.9,74.25414365,74.25414365,0
gpubench,2000,1800,200,480,56.73,55.855,0.875,83,86,-3,90.5,91,-0.5,83,77.4,5.6,80,80.44198895,-0.44198895
gpubench,2000,1800,200,543,56.65,56.305,0.345,84.5,87.5,-3,88,86.5,1.5,84.5,78.75,5.75,88,86.5,1.5
gpubench,2000,1900,100,177,33.35,33.025,0.325,38,38.5,-0.5,100,100,0,38,36.575,1.425,32.59668508,32.59668508,0
gpubench,2000,1900,100,266,48.185,49.275,-1.09,63,66.5,-3.5,100,99.5,0.5,63,63.175,-0.175,48.98710866,48.74217311,0.244935543
gpubench,2000,1900,100,350,53.83,53.715,0.115,75.5,78,-2.5,99,98.5,0.5,75.5,74.1,1.4,63.8121547,63.48987109,0.32228361
gpubench,2000,1900,100,420,55.72,55.425,0.295,79.5,82,-2.5,96,96,0,79.5,77.9,1.6,74.25414365,74.25414365,0
gpubench,2000,1900,100,480,56.73,56.33,0.4,83,84,-1,90.5,91,-0.5,83,79.8,3.2,80,80.44198895,-0.44198895
gpubench,2000,1900,100,543,56.65,56.84,-0.19,84.5,85,-0.5,88,87,1,84.5,80.75,3.75,88,87,1
anormaly2_normal,1300,1200,100,177,38.39,38.325,0.065,2,0.5,1.5,100,100,0,1.3,0.3,1,32.59668508,32.59668508,0
anormaly2_normal,1300,1200,100,266,55.555,55.505,0.05,30.5,32.5,-2,99,99,0,19.825,19.5,0.325,48.49723757,48.49723757,0
anormaly2_normal,1300,1200,100,350,59.91,59.945,-0.035,43,46.5,-3.5,87.5,88,-0.5,27.95,27.9,0.05,56.39963168,56.72191529,-0.32228361
anormaly2_normal,1300,1200,100,420,60.05,59.99,0.06,44.5,47,-2.5,78.5,79,-0.5,28.925,28.2,0.725,60.71823204,61.10497238,-0.386740331
anormaly2_normal,1300,1200,100,480,59.99,59.99,0,44,48,-4,73.5,73,0.5,28.6,28.8,-0.2,64.97237569,64.53038674,0.44198895
anormaly2_normal,1300,1200,100,543,59.995,59.995,0,45,48,-3,69,68.5,0.5,29.25,28.8,0.45,69,68.5,0.5
anormaly2_normal,1400,1200,200,177,38.645,38.325,0.32,0,0.5,-0.5,100,100,0,0,0.3,-0.3,32.59668508,32.59668508,0
anormaly2_normal,1400,1200,200,266,55.81,55.505,0.305,28.5,32.5,-4,99,99,0,19.95,19.5,0.45,48.49723757,48.49723757,0
anormaly2_normal,1400,1200,200,350,59.935,59.945,-0.01,41,46.5,-5.5,87.5,88,-0.5,28.7,27.9,0.8,56.39963168,56.72191529,-0.32228361
anormaly2_normal,1400,1200,200,420,59.995,59.99,0.005,41.5,47,-5.5,79,79,0,29.05,28.2,0.85,61.10497238,61.10497238,0
anormaly2_normal,1400,1200,200,480,60,59.99,0.01,41,48,-7,73,73,0,28.7,28.8,-0.1,64.53038674,64.53038674,0
anormaly2_normal,1400,1200,200,543,60,59.995,0.005,41.5,48,-6.5,69,68.5,0.5,29.05,28.8,0.25,69,68.5,0.5
anormaly2_normal,1500,1200,300,177,38.565,38.325,0.24,0,0.5,-0.5,100,100,0,0,0.3,-0.3,32.59668508,32.59668508,0
anormaly2_normal,1500,1200,300,266,55.87,55.505,0.365,26.5,32.5,-6,99,99,0,19.875,19.5,0.375,48.49723757,48.49723757,0
anormaly2_normal,1500,1200,300,350,59.98,59.945,0.035,38,46.5,-8.5,87,88,-1,28.5,27.9,0.6,56.07734807,56.72191529,-0.644567219
anormaly2_normal,1500,1200,300,420,59.99,59.99,0,38.5,47,-8.5,78.5,79,-0.5,28.875,28.2,0.675,60.71823204,61.10497238,-0.386740331
anormaly2_normal,1500,1200,300,480,59.995,59.99,0.005,39,48,-9,73,73,0,29.25,28.8,0.45,64.53038674,64.53038674,0
anormaly2_normal,1500,1200,300,543,59.98,59.995,-0.015,40,48,-8,69,68.5,0.5,30,28.8,1.2,69,68.5,0.5
anormaly2_normal,1600,1200,400,177,38.9,38.325,0.575,0.5,0.5,0,100,100,0,0.4,0.3,0.1,32.59668508,32.59668508,0
anormaly2_normal,1600,1200,400,266,56.035,55.505,0.53,25,32.5,-7.5,99,99,0,20,19.5,0.5,48.49723757,48.49723757,0
anormaly2_normal,1600,1200,400,350,59.945,59.945,0,36,46.5,-10.5,88,88,0,28.8,27.9,0.9,56.72191529,56.72191529,0
